reg_x,reg_y,smem_x,smem_y,redu_step,K,active_blocks
2,8,16,2,16,131072,32
2,8,32,1,16,131072,21
2,8,1,64,16,131072,2
2,8,2,32,16,131072,5
2,8,4,16,16,131072,11
2,8,8,8,16,131072,19
2,8,16,4,16,131072,24
2,8,32,2,16,131072,19
2,8,64,1,16,131072,11
2,8,2,64,16,131072,2
2,8,4,32,16,131072,5
2,8,8,16,16,131072,10
2,8,16,8,16,131072,12
2,8,32,4,16,131072,12
2,8,64,2,16,131072,10
2,8,128,1,16,131072,5
2,8,4,64,16,131072,2
2,8,8,32,16,131072,5
2,8,16,16,16,131072,6
2,8,32,8,16,131072,6
2,8,64,4,16,131072,6
2,8,128,2,16,131072,5
2,8,256,1,16,131072,2
2,8,8,64,16,131072,2
2,8,16,32,16,131072,3
2,8,32,16,16,131072,3
2,8,64,8,16,131072,3
2,8,128,4,16,131072,3
2,8,256,2,16,131072,2
2,8,16,64,16,131072,1
2,8,32,32,16,131072,1
2,8,64,16,16,131072,1
2,8,128,8,16,131072,1
2,8,256,4,16,131072,1
2,8,32,64,16,131072,0
2,8,64,32,16,131072,0
2,8,128,16,16,131072,0
2,8,256,8,16,131072,0
2,8,1,32,32,262144,2
2,8,2,16,32,262144,5
2,8,4,8,32,262144,10
2,8,8,4,32,262144,16
2,8,16,2,32,262144,16
2,8,32,1,32,262144,10
2,8,2,32,32,262144,2
2,8,4,16,32,262144,5
2,8,8,8,32,262144,9
2,8,16,4,32,262144,12
2,8,32,2,32,262144,9
2,8,64,1,32,262144,5
2,8,4,32,32,262144,2
2,8,8,16,32,262144,5
2,8,16,8,32,262144,8
2,8,32,4,32,262144,8
2,8,64,2,32,262144,5
2,8,128,1,32,262144,2
2,8,8,32,32,262144,2
2,8,16,16,32,262144,4
2,8,32,8,32,262144,6
2,8,64,4,32,262144,4
2,8,128,2,32,262144,2
2,8,16,32,32,262144,2
2,8,32,16,32,262144,3
2,8,64,8,32,262144,3
2,8,128,4,32,262144,2
2,8,32,32,32,262144,1
2,8,64,16,32,262144,1
2,8,128,8,32,262144,1
2,8,64,32,32,262144,0
2,8,128,16,32,262144,0
2,16,1,32,1,8192,32
2,16,2,16,1,8192,32
2,16,4,8,1,8192,32
2,16,8,4,1,8192,32
2,16,16,2,1,8192,32
2,16,32,1,1,8192,32
2,16,1,64,1,8192,20
2,16,2,32,1,8192,20
2,16,4,16,1,8192,20
2,16,8,8,1,8192,20
2,16,16,4,1,8192,20
2,16,32,2,1,8192,20
2,16,64,1,1,8192,18
2,16,1,128,1,8192,10
2,16,2,64,1,8192,10
2,16,4,32,1,8192,10
2,16,8,16,1,8192,10
2,16,16,8,1,8192,10
2,16,32,4,1,8192,10
2,16,64,2,1,8192,10
2,16,128,1,1,8192,9
2,16,1,256,1,8192,5
2,16,2,128,1,8192,5
2,16,4,64,1,8192,5
2,16,8,32,1,8192,5
2,16,16,16,1,8192,5
2,16,32,8,1,8192,5
2,16,64,4,1,8192,5
2,16,128,2,1,8192,5
2,16,256,1,1,8192,4
2,16,1,512,1,8192,2
2,16,2,256,1,8192,2
2,16,4,128,1,8192,2
2,16,8,64,1,8192,2
2,16,16,32,1,8192,2
2,16,32,16,1,8192,2
2,16,64,8,1,8192,2
2,16,128,4,1,8192,2
2,16,256,2,1,8192,2
2,16,512,1,1,8192,2
2,16,2,512,1,8192,1
2,16,4,256,1,8192,1
2,16,8,128,1,8192,1
2,16,16,64,1,8192,1
2,16,32,32,1,8192,1
2,16,64,16,1,8192,1
2,16,128,8,1,8192,1
2,16,256,4,1,8192,1
2,16,512,2,1,8192,1
2,16,1024,1,1,8192,1
2,16,4,512,1,8192,0
2,16,8,256,1,8192,0
2,16,16,128,1,8192,0
2,16,32,64,1,8192,0
2,16,64,32,1,8192,0
2,16,128,16,1,8192,0
2,16,256,8,1,8192,0
2,16,512,4,1,8192,0
2,16,1024,2,1,8192,0
2,16,2048,1,1,8192,0
2,16,1,32,2,16384,22
2,16,2,16,2,16384,32
2,16,4,8,2,16384,32
2,16,8,4,2,16384,32
2,16,16,2,2,16384,32
2,16,32,1,2,16384,32
2,16,1,64,2,16384,11
2,16,2,32,2,16384,20
2,16,4,16,2,16384,20
2,16,8,8,2,16384,20
2,16,16,4,2,16384,20
2,16,32,2,2,16384,20
2,16,64,1,2,16384,16
2,16,1,128,2,16384,5
2,16,2,64,2,16384,10
2,16,4,32,2,16384,10
2,16,8,16,2,16384,10
2,16,16,8,2,16384,10
2,16,32,4,2,16384,10
2,16,64,2,2,16384,9
2,16,128,1,2,16384,8
2,16,1,256,2,16384,2
2,16,2,128,2,16384,5
2,16,4,64,2,16384,5
2,16,8,32,2,16384,5
2,16,16,16,2,16384,5
2,16,32,8,2,16384,5
2,16,64,4,2,16384,4
2,16,128,2,2,16384,4
2,16,256,1,2,16384,4
2,16,2,256,2,16384,2
2,16,4,128,2,16384,2
2,16,8,64,2,16384,2
2,16,16,32,2,16384,2
2,16,32,16,2,16384,2
2,16,64,8,2,16384,2
2,16,128,4,2,16384,2
2,16,256,2,2,16384,2
2,16,512,1,2,16384,2
2,16,4,256,2,16384,1
2,16,8,128,2,16384,1
2,16,16,64,2,16384,1
2,16,32,32,2,16384,1
2,16,64,16,2,16384,1
2,16,128,8,2,16384,1
2,16,256,4,2,16384,1
2,16,512,2,2,16384,1
2,16,1024,1,2,16384,1
2,16,8,256,2,16384,0
2,16,16,128,2,16384,0
2,16,32,64,2,16384,0
2,16,64,32,2,16384,0
2,16,128,16,2,16384,0
2,16,256,8,2,16384,0
2,16,512,4,2,16384,0
2,16,1024,2,2,16384,0
2,16,2048,1,2,16384,0
2,16,1,32,4,32768,11
2,16,2,16,4,32768,22
2,16,4,8,4,32768,32
2,16,8,4,4,32768,32
2,16,16,2,4,32768,32
2,16,32,1,4,32768,32
2,16,1,64,4,32768,5
2,16,2,32,4,32768,11
2,16,4,16,4,32768,18
2,16,8,8,4,32768,18
2,16,16,4,4,32768,18
2,16,32,2,4,32768,18
2,16,64,1,4,32768,16
2,16,1,128,4,32768,2
2,16,2,64,4,32768,5
2,16,4,32,4,32768,9
2,16,8,16,4,32768,9
2,16,16,8,4,32768,9
2,16,32,4,4,32768,9
2,16,64,2,4,32768,9
2,16,128,1,4,32768,7
2,16,2,128,4,32768,2
2,16,4,64,4,32768,4
2,16,8,32,4,32768,4
2,16,16,16,4,32768,4
2,16,32,8,4,32768,4
2,16,64,4,4,32768,4
2,16,128,2,4,32768,4
2,16,256,1,4,32768,3
2,16,4,128,4,32768,2
2,16,8,64,4,32768,2
2,16,16,32,4,32768,2
2,16,32,16,4,32768,2
2,16,64,8,4,32768,2
2,16,128,4,4,32768,2
2,16,256,2,4,32768,2
2,16,512,1,4,32768,1
2,16,8,128,4,32768,1
2,16,16,64,4,32768,1
2,16,32,32,4,32768,1
2,16,64,16,4,32768,1
2,16,128,8,4,32768,1
2,16,256,4,4,32768,1
2,16,512,2,4,32768,1
2,16,1024,1,4,32768,0
2,16,16,128,4,32768,0
2,16,32,64,4,32768,0
2,16,64,32,4,32768,0
2,16,128,16,4,32768,0
2,16,256,8,4,32768,0
2,16,512,4,4,32768,0
2,16,1024,2,4,32768,0
2,16,1,32,8,65536,5
2,16,2,16,8,65536,11
2,16,4,8,8,65536,22
2,16,8,4,8,65536,32
2,16,16,2,8,65536,32
2,16,32,1,8,65536,28
2,16,1,64,8,65536,2
2,16,2,32,8,65536,5
2,16,4,16,8,65536,11
2,16,8,8,8,65536,18
2,16,16,4,8,65536,18
2,16,32,2,8,65536,18
2,16,64,1,8,65536,14
2,16,2,64,8,65536,2
2,16,4,32,8,65536,5
2,16,8,16,8,65536,9
2,16,16,8,8,65536,9
2,16,32,4,8,65536,9
2,16,64,2,8,65536,9
2,16,128,1,8,65536,7
2,16,4,64,8,65536,2
2,16,8,32,8,65536,4
2,16,16,16,8,65536,4
2,16,32,8,8,65536,4
2,16,64,4,8,65536,4
2,16,128,2,8,65536,4
2,16,256,1,8,65536,3
2,16,8,64,8,65536,2
2,16,16,32,8,65536,2
2,16,32,16,8,65536,2
2,16,64,8,8,65536,2
2,16,128,4,8,65536,2
2,16,256,2,8,65536,2
2,16,512,1,8,65536,1
2,16,16,64,8,65536,1
2,16,32,32,8,65536,1
2,16,64,16,8,65536,1
2,16,128,8,8,65536,1
2,16,256,4,8,65536,1
2,16,512,2,8,65536,1
2,16,32,64,8,65536,0
2,16,64,32,8,65536,0
2,16,128,16,8,65536,0
2,16,256,8,8,65536,0
2,16,512,4,8,65536,0
2,16,1,32,16,131072,2
2,16,2,16,16,131072,5
2,16,4,8,16,131072,11
2,16,8,4,16,131072,19
2,16,16,2,16,131072,24
2,16,32,1,16,131072,19
2,16,2,32,16,131072,2
2,16,4,16,16,131072,5
2,16,8,8,16,131072,10
2,16,16,4,16,131072,16
2,16,32,2,16,131072,16
2,16,64,1,16,131072,10
2,16,4,32,16,131072,2
2,16,8,16,16,131072,5
2,16,16,8,16,131072,9
2,16,32,4,16,131072,9
2,16,64,2,16,131072,9
2,16,128,1,16,131072,5
2,16,8,32,16,131072,2
2,16,16,16,16,131072,4
2,16,32,8,16,131072,4
2,16,64,4,16,131072,4
2,16,128,2,16,131072,4
2,16,256,1,16,131072,2
2,16,16,32,16,131072,2
2,16,32,16,16,131072,2
2,16,64,8,16,131072,2
2,16,128,4,16,131072,2
2,16,256,2,16,131072,2
2,16,32,32,16,131072,1
2,16,64,16,16,131072,1
2,16,128,8,16,131072,1
2,16,256,4,16,131072,1
2,16,64,32,16,131072,0
2,16,128,16,16,131072,0
2,16,256,8,16,131072,0
2,16,2,16,32,262144,2
2,16,4,8,32,262144,5
2,16,8,4,32,262144,9
2,16,16,2,32,262144,12
2,16,32,1,32,262144,9
2,16,4,16,32,262144,2
2,16,8,8,32,262144,5
2,16,16,4,32,262144,8
2,16,32,2,32,262144,8
2,16,64,1,32,262144,5
2,16,8,16,32,262144,2
2,16,16,8,32,262144,4
2,16,32,4,32,262144,6
2,16,64,2,32,262144,4
2,16,128,1,32,262144,2
2,16,16,16,32,262144,2
2,16,32,8,32,262144,4
2,16,64,4,32,262144,4
2,16,128,2,32,262144,2
2,16,32,16,32,262144,2
2,16,64,8,32,262144,2
2,16,128,4,32,262144,2
2,16,64,16,32,262144,1
2,16,128,8,32,262144,1
4,1,1,32,1,8192,32
4,1,2,16,1,8192,32
4,1,4,8,1,8192,32
4,1,8,4,1,8192,32
4,1,16,2,1,8192,32
4,1,32,1,1,8192,32
4,1,1,64,1,8192,32
4,1,2,32,1,8192,32
4,1,4,16,1,8192,32
4,1,8,8,1,8192,32
4,1,16,4,1,8192,32
4,1,32,2,1,8192,32
4,1,64,1,1,8192,32
4,1,1,128,1,8192,16
4,1,2,64,1,8192,16
4,1,4,32,1,8192,16
4,1,8,16,1,8192,16
4,1,16,8,1,8192,16
4,1,32,4,1,8192,16
4,1,64,2,1,8192,16
4,1,128,1,1,8192,16
4,1,1,256,1,8192,8
4,1,2,128,1,8192,8
4,1,4,64,1,8192,8
4,1,8,32,1,8192,8
4,1,16,16,1,8192,8
4,1,32,8,1,8192,8
4,1,64,4,1,8192,8
4,1,128,2,1,8192,8
4,1,256,1,1,8192,8
4,1,1,512,1,8192,4
4,1,2,256,1,8192,4
4,1,4,128,1,8192,4
4,1,8,64,1,8192,4
4,1,16,32,1,8192,4
4,1,32,16,1,8192,4
4,1,64,8,1,8192,4
4,1,128,4,1,8192,4
4,1,256,2,1,8192,4
4,1,512,1,1,8192,4
4,1,1,1024,1,8192,2
4,1,2,512,1,8192,2
4,1,4,256,1,8192,2
4,1,8,128,1,8192,2
4,1,16,64,1,8192,2
4,1,32,32,1,8192,2
4,1,64,16,1,8192,2
4,1,128,8,1,8192,2
4,1,256,4,1,8192,2
4,1,512,2,1,8192,2
4,1,1024,1,1,8192,2
4,1,1,2048,1,8192,0
4,1,2,1024,1,8192,0
4,1,4,512,1,8192,0
4,1,8,256,1,8192,0
4,1,16,128,1,8192,0
4,1,32,64,1,8192,0
4,1,64,32,1,8192,0
4,1,128,16,1,8192,0
4,1,256,8,1,8192,0
4,1,512,4,1,8192,0
4,1,1024,2,1,8192,0
4,1,2048,1,1,8192,0
4,1,1,32,2,16384,32
4,1,2,16,2,16384,32
4,1,4,8,2,16384,32
4,1,8,4,2,16384,32
4,1,16,2,2,16384,32
4,1,32,1,2,16384,32
4,1,1,64,2,16384,32
4,1,2,32,2,16384,32
4,1,4,16,2,16384,32
4,1,8,8,2,16384,32
4,1,16,4,2,16384,32
4,1,32,2,2,16384,32
4,1,64,1,2,16384,24
4,1,1,128,2,16384,16
4,1,2,64,2,16384,16
4,1,4,32,2,16384,16
4,1,8,16,2,16384,16
4,1,16,8,2,16384,16
4,1,32,4,2,16384,16
4,1,64,2,2,16384,16
4,1,128,1,2,16384,16
4,1,1,256,2,16384,8
4,1,2,128,2,16384,8
4,1,4,64,2,16384,8
4,1,8,32,2,16384,8
4,1,16,16,2,16384,8
4,1,32,8,2,16384,8
4,1,64,4,2,16384,8
4,1,128,2,2,16384,8
4,1,256,1,2,16384,6
4,1,1,512,2,16384,4
4,1,2,256,2,16384,4
4,1,4,128,2,16384,4
4,1,8,64,2,16384,4
4,1,16,32,2,16384,4
4,1,32,16,2,16384,4
4,1,64,8,2,16384,4
4,1,128,4,2,16384,4
4,1,256,2,2,16384,4
4,1,512,1,2,16384,2
4,1,1,1024,2,16384,2
4,1,2,512,2,16384,2
4,1,4,256,2,16384,2
4,1,8,128,2,16384,2
4,1,16,64,2,16384,2
4,1,32,32,2,16384,2
4,1,64,16,2,16384,2
4,1,128,8,2,16384,2
4,1,256,4,2,16384,2
4,1,512,2,2,16384,2
4,1,1024,1,2,16384,1
4,1,1,2048,2,16384,0
4,1,2,1024,2,16384,0
4,1,4,512,2,16384,0
4,1,8,256,2,16384,0
4,1,16,128,2,16384,0
4,1,32,64,2,16384,0
4,1,64,32,2,16384,0
4,1,128,16,2,16384,0
4,1,256,8,2,16384,0
4,1,512,4,2,16384,0
4,1,1024,2,2,16384,0
4,1,1,32,4,32768,32
4,1,2,16,4,32768,32
4,1,4,8,4,32768,32
4,1,8,4,4,32768,32
4,1,16,2,4,32768,32
4,1,32,1,4,32768,32
4,1,1,64,4,32768,32
4,1,2,32,4,32768,32
4,1,4,16,4,32768,32
4,1,8,8,4,32768,32
4,1,16,4,4,32768,32
4,1,32,2,4,32768,32
4,1,64,1,4,32768,22
4,1,1,128,4,32768,16
4,1,2,64,4,32768,16
4,1,4,32,4,32768,16
4,1,8,16,4,32768,16
4,1,16,8,4,32768,16
4,1,32,4,4,32768,16
4,1,64,2,4,32768,16
4,1,128,1,4,32768,11
4,1,1,256,4,32768,8
4,1,2,128,4,32768,8
4,1,4,64,4,32768,8
4,1,8,32,4,32768,8
4,1,16,16,4,32768,8
4,1,32,8,4,32768,8
4,1,64,4,4,32768,8
4,1,128,2,4,32768,8
4,1,256,1,4,32768,5
4,1,1,512,4,32768,4
4,1,2,256,4,32768,4
4,1,4,128,4,32768,4
4,1,8,64,4,32768,4
4,1,16,32,4,32768,4
4,1,32,16,4,32768,4
4,1,64,8,4,32768,4
4,1,128,4,4,32768,4
4,1,256,2,4,32768,4
4,1,512,1,4,32768,2
4,1,1,1024,4,32768,2
4,1,2,512,4,32768,2
4,1,4,256,4,32768,2
4,1,8,128,4,32768,2
4,1,16,64,4,32768,2
4,1,32,32,4,32768,2
4,1,64,16,4,32768,2
4,1,128,8,4,32768,2
4,1,256,4,4,32768,2
4,1,512,2,4,32768,2
4,1,1,2048,4,32768,0
4,1,2,1024,4,32768,0
4,1,4,512,4,32768,0
4,1,8,256,4,32768,0
4,1,16,128,4,32768,0
4,1,32,64,4,32768,0
4,1,64,32,4,32768,0
4,1,128,16,4,32768,0
4,1,256,8,4,32768,0
4,1,512,4,4,32768,0
4,1,1,32,8,65536,32
4,1,2,16,8,65536,32
4,1,4,8,8,65536,32
4,1,8,4,8,65536,32
4,1,16,2,8,65536,32
4,1,32,1,8,65536,22
4,1,1,64,8,65536,24
4,1,2,32,8,65536,32
4,1,4,16,8,65536,32
4,1,8,8,8,65536,32
4,1,16,4,8,65536,32
4,1,32,2,8,65536,22
4,1,64,1,8,65536,11
4,1,1,128,8,65536,12
4,1,2,64,8,65536,12
4,1,4,32,8,65536,16
4,1,8,16,8,65536,16
4,1,16,8,8,65536,16
4,1,32,4,8,65536,16
4,1,64,2,8,65536,11
4,1,128,1,8,65536,5
4,1,1,256,8,65536,6
4,1,2,128,8,65536,6
4,1,4,64,8,65536,6
4,1,8,32,8,65536,8
4,1,16,16,8,65536,8
4,1,32,8,8,65536,8
4,1,64,4,8,65536,8
4,1,128,2,8,65536,5
4,1,256,1,8,65536,2
4,1,1,512,8,65536,3
4,1,2,256,8,65536,3
4,1,4,128,8,65536,3
4,1,8,64,8,65536,3
4,1,16,32,8,65536,4
4,1,32,16,8,65536,4
4,1,64,8,8,65536,4
4,1,128,4,8,65536,4
4,1,256,2,8,65536,2
4,1,1,1024,8,65536,1
4,1,2,512,8,65536,1
4,1,4,256,8,65536,1
4,1,8,128,8,65536,1
4,1,16,64,8,65536,1
4,1,32,32,8,65536,2
4,1,64,16,8,65536,2
4,1,128,8,8,65536,2
4,1,256,4,8,65536,2
4,1,2,1024,8,65536,0
4,1,4,512,8,65536,0
4,1,8,256,8,65536,0
4,1,16,128,8,65536,0
4,1,32,64,8,65536,0
4,1,64,32,8,65536,0
4,1,128,16,8,65536,0
4,1,256,8,8,65536,0
4,1,1,32,16,131072,32
4,1,2,16,16,131072,32
4,1,4,8,16,131072,32
4,1,8,4,16,131072,32
4,1,16,2,16,131072,22
4,1,32,1,16,131072,11
4,1,1,64,16,131072,22
4,1,2,32,16,131072,32
4,1,4,16,16,131072,24
4,1,8,8,16,131072,32
4,1,16,4,16,131072,22
4,1,32,2,16,131072,11
4,1,64,1,16,131072,5
4,1,1,128,16,131072,11
4,1,2,64,16,131072,16
4,1,4,32,16,131072,16
4,1,8,16,16,131072,12
4,1,16,8,16,131072,16
4,1,32,4,16,131072,11
4,1,64,2,16,131072,5
4,1,128,1,16,131072,2
4,1,1,256,16,131072,5
4,1,2,128,16,131072,6
4,1,4,64,16,131072,8
4,1,8,32,16,131072,8
4,1,16,16,16,131072,6
4,1,32,8,16,131072,8
4,1,64,4,16,131072,5
4,1,128,2,16,131072,2
4,1,1,512,16,131072,2
4,1,2,256,16,131072,3
4,1,4,128,16,131072,3
4,1,8,64,16,131072,4
4,1,16,32,16,131072,4
4,1,32,16,16,131072,4
4,1,64,8,16,131072,4
4,1,128,4,16,131072,2
4,1,2,512,16,131072,1
4,1,4,256,16,131072,1
4,1,8,128,16,131072,1
4,1,16,64,16,131072,2
4,1,32,32,16,131072,2
4,1,64,16,16,131072,2
4,1,128,8,16,131072,2
4,1,4,512,16,131072,0
4,1,8,256,16,131072,0
4,1,16,128,16,131072,0
4,1,32,64,16,131072,0
4,1,64,32,16,131072,0
4,1,128,16,16,131072,0
4,1,1,32,32,262144,21
4,1,2,16,32,262144,32
4,1,4,8,32,262144,32
4,1,8,4,32,262144,21
4,1,16,2,32,262144,11
4,1,32,1,32,262144,5
4,1,1,64,32,262144,11
4,1,2,32,32,262144,19
4,1,4,16,32,262144,24
4,1,8,8,32,262144,19
4,1,16,4,32,262144,11
4,1,32,2,32,262144,5
4,1,64,1,32,262144,2
4,1,1,128,32,262144,5
4,1,2,64,32,262144,10
4,1,4,32,32,262144,12
4,1,8,16,32,262144,16
4,1,16,8,32,262144,10
4,1,32,4,32,262144,5
4,1,64,2,32,262144,2
4,1,1,256,32,262144,2
4,1,2,128,32,262144,5
4,1,4,64,32,262144,8
4,1,8,32,32,262144,6
4,1,16,16,32,262144,8
4,1,32,8,32,262144,5
4,1,64,4,32,262144,2
4,1,2,256,32,262144,2
4,1,4,128,32,262144,4
4,1,8,64,32,262144,4
4,1,16,32,32,262144,3
4,1,32,16,32,262144,4
4,1,64,8,32,262144,2
4,1,4,256,32,262144,1
4,1,8,128,32,262144,2
4,1,16,64,32,262144,2
4,1,32,32,32,262144,1
4,1,64,16,32,262144,1
4,1,8,256,32,262144,0
4,1,16,128,32,262144,0
4,1,32,64,32,262144,0
4,1,64,32,32,262144,0
4,2,1,32,1,8192,32
4,2,2,16,1,8192,32
4,2,4,8,1,8192,32
4,2,8,4,1,8192,32
4,2,16,2,1,8192,32
4,2,32,1,1,8192,32
4,2,1,64,1,8192,32
4,2,2,32,1,8192,32
4,2,4,16,1,8192,32
4,2,8,8,1,8192,32
4,2,16,4,1,8192,32
4,2,32,2,1,8192,32
4,2,64,1,1,8192,32
4,2,1,128,1,8192,16
4,2,2,64,1,8192,16
4,2,4,32,1,8192,16
4,2,8,16,1,8192,16
4,2,16,8,1,8192,16
4,2,32,4,1,8192,16
4,2,64,2,1,8192,16
4,2,128,1,1,8192,16
4,2,1,256,1,8192,8
4,2,2,128,1,8192,8
4,2,4,64,1,8192,8
4,2,8,32,1,8192,8
4,2,16,16,1,8192,8
4,2,32,8,1,8192,8
4,2,64,4,1,8192,8
4,2,128,2,1,8192,8
4,2,256,1,1,8192,8
4,2,1,512,1,8192,4
4,2,2,256,1,8192,4
4,2,4,128,1,8192,4
4,2,8,64,1,8192,4
4,2,16,32,1,8192,4
4,2,32,16,1,8192,4
4,2,64,8,1,8192,4
4,2,128,4,1,8192,4
4,2,256,2,1,8192,4
4,2,512,1,1,8192,4
4,2,1,1024,1,8192,2
4,2,2,512,1,8192,2
4,2,4,256,1,8192,2
4,2,8,128,1,8192,2
4,2,16,64,1,8192,2
4,2,32,32,1,8192,2
4,2,64,16,1,8192,2
4,2,128,8,1,8192,2
4,2,256,4,1,8192,2
4,2,512,2,1,8192,2
4,2,1024,1,1,8192,2
4,2,1,2048,1,8192,0
4,2,2,1024,1,8192,0
4,2,4,512,1,8192,0
4,2,8,256,1,8192,0
4,2,16,128,1,8192,0
4,2,32,64,1,8192,0
4,2,64,32,1,8192,0
4,2,128,16,1,8192,0
4,2,256,8,1,8192,0
4,2,512,4,1,8192,0
4,2,1024,2,1,8192,0
4,2,2048,1,1,8192,0
4,2,1,32,2,16384,32
4,2,2,16,2,16384,32
4,2,4,8,2,16384,32
4,2,8,4,2,16384,32
4,2,16,2,2,16384,32
4,2,32,1,2,16384,32
4,2,1,64,2,16384,32
4,2,2,32,2,16384,32
4,2,4,16,2,16384,32
4,2,8,8,2,16384,32
4,2,16,4,2,16384,32
4,2,32,2,2,16384,32
4,2,64,1,2,16384,32
4,2,1,128,2,16384,16
4,2,2,64,2,16384,16
4,2,4,32,2,16384,16
4,2,8,16,2,16384,16
4,2,16,8,2,16384,16
4,2,32,4,2,16384,16
4,2,64,2,2,16384,12
4,2,128,1,2,16384,16
4,2,1,256,2,16384,8
4,2,2,128,2,16384,8
4,2,4,64,2,16384,8
4,2,8,32,2,16384,8
4,2,16,16,2,16384,8
4,2,32,8,2,16384,8
4,2,64,4,2,16384,8
4,2,128,2,2,16384,5
4,2,256,1,2,16384,8
4,2,1,512,2,16384,4
4,2,2,256,2,16384,4
4,2,4,128,2,16384,4
4,2,8,64,2,16384,4
4,2,16,32,2,16384,4
4,2,32,16,2,16384,4
4,2,64,8,2,16384,4
4,2,128,4,2,16384,4
4,2,256,2,2,16384,3
4,2,512,1,2,16384,4
4,2,1,1024,2,16384,2
4,2,2,512,2,16384,2
4,2,4,256,2,16384,2
4,2,8,128,2,16384,2
4,2,16,64,2,16384,2
4,2,32,32,2,16384,2
4,2,64,16,2,16384,2
4,2,128,8,2,16384,2
4,2,256,4,2,16384,2
4,2,512,2,2,16384,1
4,2,1024,1,2,16384,2
4,2,1,2048,2,16384,0
4,2,2,1024,2,16384,0
4,2,4,512,2,16384,0
4,2,8,256,2,16384,0
4,2,16,128,2,16384,0
4,2,32,64,2,16384,0
4,2,64,32,2,16384,0
4,2,128,16,2,16384,0
4,2,256,8,2,16384,0
4,2,512,4,2,16384,0
4,2,1024,2,2,16384,0
4,2,1,32,4,32768,32
4,2,2,16,4,32768,32
4,2,4,8,4,32768,32
4,2,8,4,4,32768,32
4,2,16,2,4,32768,32
4,2,32,1,4,32768,32
4,2,1,64,4,32768,32
4,2,2,32,4,32768,24
4,2,4,16,4,32768,24
4,2,8,8,4,32768,24
4,2,16,4,4,32768,24
4,2,32,2,4,32768,24
4,2,64,1,4,32768,22
4,2,1,128,4,32768,16
4,2,2,64,4,32768,12
4,2,4,32,4,32768,12
4,2,8,16,4,32768,12
4,2,16,8,4,32768,12
4,2,32,4,4,32768,12
4,2,64,2,4,32768,12
4,2,128,1,4,32768,11
4,2,1,256,4,32768,8
4,2,2,128,4,32768,6
4,2,4,64,4,32768,6
4,2,8,32,4,32768,6
4,2,16,16,4,32768,6
4,2,32,8,4,32768,6
4,2,64,4,4,32768,6
4,2,128,2,4,32768,6
4,2,256,1,4,32768,5
4,2,1,512,4,32768,4
4,2,2,256,4,32768,3
4,2,4,128,4,32768,3
4,2,8,64,4,32768,3
4,2,16,32,4,32768,3
4,2,32,16,4,32768,3
4,2,64,8,4,32768,3
4,2,128,4,4,32768,3
4,2,256,2,4,32768,3
4,2,512,1,4,32768,2
4,2,1,1024,4,32768,2
4,2,2,512,4,32768,1
4,2,4,256,4,32768,1
4,2,8,128,4,32768,1
4,2,16,64,4,32768,2
4,2,32,32,4,32768,2
4,2,64,16,4,32768,1
4,2,128,8,4,32768,1
4,2,256,4,4,32768,1
4,2,512,2,4,32768,1
4,2,2,1024,4,32768,0
4,2,4,512,4,32768,0
4,2,8,256,4,32768,0
4,2,16,128,4,32768,0
4,2,32,64,4,32768,0
4,2,64,32,4,32768,0
4,2,128,16,4,32768,0
4,2,256,8,4,32768,0
4,2,512,4,4,32768,0
4,2,1,32,8,65536,32
4,2,2,16,8,65536,32
4,2,4,8,8,65536,32
4,2,8,4,8,65536,32
4,2,16,2,8,65536,32
4,2,32,1,8,65536,22
4,2,1,64,8,65536,22
4,2,2,32,8,65536,24
4,2,4,16,8,65536,24
4,2,8,8,8,65536,24
4,2,16,4,8,65536,24
4,2,32,2,8,65536,22
4,2,64,1,8,65536,11
4,2,1,128,8,65536,11
4,2,2,64,8,65536,12
4,2,4,32,8,65536,12
4,2,8,16,8,65536,12
4,2,16,8,8,65536,12
4,2,32,4,8,65536,12
4,2,64,2,8,65536,11
4,2,128,1,8,65536,5
4,2,1,256,8,65536,5
4,2,2,128,8,65536,6
4,2,4,64,8,65536,6
4,2,8,32,8,65536,6
4,2,16,16,8,65536,6
4,2,32,8,8,65536,6
4,2,64,4,8,65536,6
4,2,128,2,8,65536,5
4,2,256,1,8,65536,2
4,2,1,512,8,65536,2
4,2,2,256,8,65536,3
4,2,4,128,8,65536,3
4,2,8,64,8,65536,3
4,2,16,32,8,65536,3
4,2,32,16,8,65536,3
4,2,64,8,8,65536,3
4,2,128,4,8,65536,3
4,2,256,2,8,65536,2
4,2,2,512,8,65536,1
4,2,4,256,8,65536,1
4,2,8,128,8,65536,1
4,2,16,64,8,65536,1
4,2,32,32,8,65536,1
4,2,64,16,8,65536,1
4,2,128,8,8,65536,1
4,2,256,4,8,65536,1
4,2,4,512,8,65536,0
4,2,8,256,8,65536,0
4,2,16,128,8,65536,0
4,2,32,64,8,65536,0
4,2,64,32,8,65536,0
4,2,128,16,8,65536,0
4,2,256,8,8,65536,0
4,2,1,32,16,131072,22
4,2,2,16,16,131072,32
4,2,4,8,16,131072,32
4,2,8,4,16,131072,32
4,2,16,2,16,131072,22
4,2,32,1,16,131072,11
4,2,1,64,16,131072,11
4,2,2,32,16,131072,21
4,2,4,16,16,131072,24
4,2,8,8,16,131072,24
4,2,16,4,16,131072,21
4,2,32,2,16,131072,11
4,2,64,1,16,131072,5
